Id_day;Period;BE;DE;FR;NL;RAM_0;Row
11;11;-0.08345;0.0071;-0.04643;-0.10903;294.74195;101
11;11;-0.11951;-0.02659;-0.04855;0;266.60115;120
11;11;-0.36645;-0.22061;-0.36645;0;713.69085;137
11;11;-0.1108;0.01182;-0.05322;0.30834;873.5522;144
11;11;-0.21353;-0.09583;-0.25913;0;467.56255;201
11;11;-0.08432;-0.09933;-0.2883;0;467.51005;213
11;11;-0.25013;-0.09766;-0.25013;0;467.5351;253
11;11;0.14243;0.21026;0.16923;0;479.1539;260
11;11;0.10299;0.02985;0.04334;0.11378;164.74105;284
11;11;0;0;1;0;5501;312
11;11;-0.21209;0.00996;-0.07356;-0.20416;702.2118;326
11;11;-0.06975;0.00729;-0.04119;-0.08736;241.41975;382
11;11;0.17972;-0.06739;-0.1816;0;481.98915;383
11;11;0.08004;0.02147;0.02405;0.09936;146.83165;417
11;11;-0.31726;-0.09544;-0.13342;0;713.5684;419
11;11;-0.12683;-0.02693;-0.07383;0;266.59605;453
11;11;-0.02756;0.05552;-0.03012;0.02903;196.39735;457
11;11;0;-0.15093;-0.29444;0;467.73605;525
11;11;0.10449;-0.09433;-0.18717;0;414.58505;609
11;11;0.17529;-0.07918;-0.18208;0;481.8123;612
11;11;0;-1;0;0;4400;633
11;11;-0.15084;0.02622;-0.06467;-0.26149;713.31565;653
11;11;0.13982;0.20864;0.17104;0;479.1296;664
11;11;-0.24462;-0.08668;-0.11728;0;544.6998;678
11;11;0.07558;0.02489;0.02512;0.09139;124.0025;687
11;11;0.13803;0.20979;0.16472;0;479.14685;736
11;11;0.1363;0.20715;0.1711;0;479.10725;737
11;11;-0.11417;0.01219;-0.05617;-0.14264;401.32245;757
11;11;-0.09636;0.01614;-0.0489;-0.16898;452.7768;774
11;11;0.09221;0.02643;0.03798;0.10193;147.8675;835
11;11;0.11906;0.0173;0.0565;0.1099;218.611;838
11;11;-0.11785;-0.03072;-0.04499;0;266.5392;846
11;11;0.12521;-0.07177;-0.22429;0;481.92345;855
11;11;0;-0.09305;-0.26603;0;406.60425;860
11;11;0.09873;0.02488;0.04245;0.10487;160.80015;862
11;12;-0.37037;-0.22184;-0.37037;0;720.6724;27
11;12;0.1449;-0.06448;-0.16407;0;417.0328;28
11;12;0.12895;0.2;0.16185;0;463;73
11;12;-0.1108;0.01181;-0.05334;0.29322;841.77885;90
11;12;0.13087;0.20082;0.16177;0;463.0123;108
11;12;0.11906;0.0173;0.05667;0.11189;243.58115;122
11;12;0;-0.09993;-0.26523;0;408.50105;140
11;12;-0.08135;-0.09954;-0.26806;0;438.5069;161
11;12;-0.26227;-0.09515;-0.12871;0;582.57275;183
11;12;-0.09636;0.01613;-0.04901;-0.16802;450.76225;184
11;12;0.09175;0.02443;0.0382;0.10061;150.8573;187
11;12;-0.11418;0.01218;-0.05629;-0.15467;425.50275;214
11;12;-0.12187;0.02382;-0.05813;-0.24395;647.01655;225
11;12;0.08004;0.02147;0.02415;0.09988;147.82385;234
11;12;-0.33935;-0.16104;-0.23273;0;720.5844;277
11;12;-0.08744;0.00768;-0.04703;-0.11466;311.8351;287
11;12;0;-1;0;0;4400;309
11;12;-0.02757;0.05551;-0.03016;0.02644;203.43605;370
11;12;-0.32011;-0.09103;-0.13076;0;720.63455;372
11;12;-0.2121;0.00996;-0.07379;-0.20835;743.27465;403
11;12;-0.15085;0.02621;-0.06483;-0.25994;710.29225;446
11;12;-0.06975;0.00728;-0.04127;-0.08837;243.43475;512
11;12;0.1299;0.20147;0.15826;0;463.02205;528
11;12;0.09874;0.02489;0.04259;0.10595;162.7841;543
11;12;-0.26014;-0.08319;-0.11523;0;582.75215;597
11;12;0.09262;0.02779;0.03817;0.10404;148.85625;640
11;12;0.10197;-0.09393;-0.1909;0;416.59105;656
11;12;-0.13986;0.0014;-0.06;-0.12589;454.90935;661
11;12;0.01761;-0.01184;-0.04519;0.07141;211.75125;685
11;12;-0.08345;0.00709;-0.04652;-0.10985;296.7541;692
11;12;0.09221;0.02643;0.03811;0.1028;149.85445;693
11;12;0.06074;0.02627;0.02599;0.07225;86.3103;728
11;12;-0.18067;-0.09585;-0.24958;0;443.56225;738
11;12;0.10449;-0.06812;-0.19562;0;416.9782;753
11;12;0;-0.14092;-0.27987;0;443.8862;771
11;12;-0.08026;0.00687;-0.04644;-0.11801;309.8732;775
11;12;0.14412;-0.06373;-0.16489;0;417.04405;776
11;12;0.13235;0.20174;0.16078;0;463.0261;796
11;12;-0.34359;-0.07824;-0.20466;0;720.8264;810
11;12;-0.32496;-0.07909;-0.14123;0;720.81365;828
11;12;-0.38356;-0.15964;-0.38356;0;720.6054;831
11;12;0.1392;-0.07319;-0.16638;0;416.90215;864
11;12;0;0;1;0;5501;927
11;13;0.12294;-0.08012;-0.22551;0;483.7982;29
11;13;-0.28315;-0.1659;-0.28315;0;549.5115;45
11;13;0.08006;0.02099;0.02428;0.09911;147.8282;77
11;13;0.06075;0.02578;0.02611;0.07184;86.3091;80
11;13;-0.08343;0.0068;-0.0466;-0.10805;291.72275;81
11;13;0;-0.14972;-0.30619;0;483.7542;104
11;13;-0.12185;0.02336;-0.05826;-0.24521;648.02855;113
11;13;0.1383;0.2099;0.16439;0;479.1485;131
11;13;0.09062;0.02584;0.03711;0.10061;146.87845;139
11;13;-1;0;0;0;4500;151
11;13;-0.06973;0.00699;-0.04133;-0.08644;238.40145;215
11;13;-0.08742;0.00739;-0.04711;-0.11278;309.80255;229
11;13;0;-1;0;0;4400;290
11;13;-0.23063;-0.09931;-0.23063;0;434.51035;302
11;13;-0.31772;-0.09045;-0.1308;0;714.64325;339
11;13;0.11906;0.01703;0.05685;0.1098;244.60845;347
11;13;0.15743;-0.08485;-0.19653;0;483.72725;365
11;13;-0.25263;-0.07987;-0.11168;0;565.80195;379
11;13;0.09776;0.02757;0.04211;0.10595;155.8243;391
11;13;0.01765;-0.01198;-0.04523;0.07147;211.74825;395
11;13;0.1403;0.20861;0.17144;0;479.12915;402
11;13;-0.23116;-0.09954;-0.23116;0;435.5069;435
11;13;0.09874;0.02442;0.04276;0.1047;161.7958;461
11;13;0.13636;0.20696;0.1715;0;479.1044;507
11;13;0.1432;0.21043;0.16942;0;479.15645;535
11;13;-0.25458;-0.09048;-0.12382;0;565.6428;570
11;13;-0.15864;-0.09715;-0.24867;0;435.54275;592
11;13;-0.07582;-0.09658;-0.25522;0;417.5513;621
11;13;0;-0.1205;-0.31383;0;484.1925;675
11;13;0.10365;-0.09059;-0.19014;0;416.64115;681
11;13;0.16252;-0.07659;-0.19459;0;483.85115;741
11;13;-0.13933;0.02411;-0.06343;-0.24604;665.05225;761
11;13;-0.15827;-0.09692;-0.2481;0;434.5462;788
11;13;-0.02754;0.05455;-0.03017;0.02867;257.3882;798
11;13;-0.00935;0.01574;-0.04819;0.00934;111.096;799
11;13;-0.34135;-0.08333;-0.20814;0;714.75005;815
11;13;-0.32339;-0.08058;-0.14516;0;714.7913;841
11;13;-0.21209;0.00989;-0.07402;-0.20386;802.20625;857
11;13;0.16156;-0.07594;-0.19554;0;483.8609;863
11;13;-0.11078;0.01151;-0.05346;0.28791;830.854;870
11;13;0.1354;0.2093;0.16236;0;479.1395;872
11;13;-0.25262;-0.07987;-0.11167;0;565.80195;878
11;13;0;0;1;0;5501;913
11;13;-0.15083;0.02576;-0.06499;-0.25958;708.2801;915
11;14;0;-0.13543;-0.31697;0;493.96855;2
11;14;-0.11189;-0.12452;-0.29377;0;494.1322;8
11;14;0;-0.13769;-0.31638;0;493.93465;25
11;14;0.13527;-0.08844;-0.21434;0;485.6734;64
11;14;-1;0;0;0;4500;65
11;14;0.09831;0.02404;0.04248;0.10438;161.7949;75
11;14;0.09726;0.02714;0.0418;0.10549;155.82475;76
11;14;-0.29234;-0.09805;-0.1376;0;650.52925;109
11;14;-0.29899;-0.08724;-0.15486;0;650.6914;146
11;14;-0.31262;-0.0942;-0.20513;0;650.587;158
11;14;0.12643;0.20285;0.16276;0;473.04275;171
11;14;0.09018;0.02544;0.03684;0.10015;146.87935;173
11;14;0.12003;-0.09029;-0.22611;0;485.64565;181
11;14;0.13563;0.20736;0.16051;0;473.1104;200
11;14;0.0525;-0.01829;0.02164;0.16982;480.17835;204
11;14;-0.04347;-0.14391;-0.30464;0;493.84135;221
11;14;0.1332;-0.09178;-0.21513;0;485.6233;230
11;14;-0.0093;0.01578;-0.04817;0.00915;113.09945;308
11;14;0.13194;0.20661;0.1579;0;473.09915;313
11;14;-0.09073;-0.12579;-0.29837;0;494.11315;315
11;14;0;0;1;0;5501;358
11;14;0;-1;0;0;4400;407
11;14;0.12325;0.20304;0.15773;0;473.0456;459
11;14;-0.34159;-0.16635;-0.34159;0;650.50475;487
11;14;-0.11097;0.01134;-0.05356;0.26907;792.13405;530
11;14;-0.29163;-0.09287;-0.13253;0;650.60695;559
11;14;-0.24515;0.01431;-0.0795;-0.24325;1060.8634;580
11;14;0.11916;-0.09918;-0.22448;0;485.5123;627
11;14;-0.06984;0.00689;-0.04138;-0.08654;252.40145;650
11;14;-0.28991;-0.16415;-0.28991;0;560.53775;655
11;14;0.02287;-0.13339;-0.29299;0;485.99915;670
11;14;0.13318;0.20362;0.16957;0;473.0543;683
11;14;0.13486;-0.0882;-0.21473;0;485.677;708
11;14;0.07959;0.02058;0.02399;0.09847;147.83165;713
11;14;0.11884;0.01682;0.05669;0.11016;212.5999;773
11;14;0.13818;0.20572;0.16951;0;473.0858;811
11;14;0.14189;0.20804;0.16692;0;473.1206;865
11;14;0.06032;0.02541;0.02584;0.07123;86.3127;898
11;14;-0.31262;-0.09419;-0.20513;0;650.58715;910
11;15;-0.29605;-0.16239;-0.29605;0;570.56415;23
11;15;0.08716;0.03011;0.03507;0.10045;133.9449;111
11;15;0.23435;0.02031;-0.1109;0.11482;486.58235;125
11;15;-0.06965;0.00679;-0.04127;-0.08645;285.3986;129
11;15;0.07343;0.02522;0.02129;0.09488;136.9551;133
11;15;-0.24571;0.01494;-0.07978;-0.2433;1142.8736;150
11;15;0.12408;0.20168;0.16211;0;472.0252;154
11;15;0.13294;0.20268;0.17104;0;472.0402;175
11;15;-0.17744;-0.1315;-0.27666;0;494.0275;176
11;15;-0.30142;-0.09375;-0.16652;0;650.59375;182
11;15;0.14443;0.2085;0.16759;0;472.1275;255
11;15;-0.19927;-0.13956;-0.26947;0;493.9066;271
11;15;-0.02078;0.00456;-0.06018;0;103.0684;297
11;15;0;-1;0;0;4400;301
11;15;-0.1103;0.01098;-0.05317;0.26936;791.1243;324
11;15;-0.2929;-0.09939;-0.14024;0;650.50915;341
11;15;0.01517;-0.01076;0.00396;0.09812;234.3668;349
11;15;0.05154;-0.01784;0.0211;0.16903;406.19695;353
11;15;-0.02046;0.00653;-0.05692;0;103.09795;368
11;15;0;0;1;0;5501;376
11;15;-0.01744;0.00853;-0.05425;0;103.12795;381
11;15;-0.30721;-0.15622;-0.30721;0;587.6567;429
11;15;-0.28301;-0.09182;-0.19113;0;587.6227;485
11;15;-0.01943;0.00471;-0.06025;0;103.07065;489
11;15;0.13957;0.20544;0.17104;0;472.0816;498
11;15;0.05769;0.02856;0.02362;0.07144;88.3568;573
11;15;-0.01599;0.00867;-0.05435;0;103.13005;582
11;15;0.09167;0.03012;0.03851;0.10275;140.91055;607
11;15;-0.29244;-0.09605;-0.13695;0;650.55925;613
11;15;-1;0;0;0;4500;665
11;15;0.12218;0.20241;0.15702;0;472.03615;698
11;15;0.13078;0.20686;0.15414;0;472.1029;725
11;15;-0.01643;0.00662;-0.05771;0;103.0993;800
11;15;0.12689;-0.04668;0.19151;0.00971;1501.15415;807
11;15;0.16848;-0.01747;0.08914;-0.15295;1922.0322;821
11;15;0.13617;0.2076;0.15912;0;472.114;845
11;15;0.10687;0.02216;0.04926;0.10482;203.7601;871
11;15;0.16741;-0.01353;0.06748;-0.03882;1351.37935;875
11;16;0.09857;-0.09386;-0.23443;0;474.5921;7
11;16;-0.07008;0.00686;-0.04141;-0.08691;310.40655;36
11;16;-0.13079;-0.1175;-0.274;0;470.2375;37
11;16;-0.01415;0.00945;-0.05263;0;102.14175;41
11;16;-0.24355;-0.13352;-0.24355;0;469.9972;62
11;16;0.13705;0.20493;0.16783;0;471.07395;152
11;16;0.09967;-0.09392;-0.23353;0;474.5912;153
11;16;0.094;0.02714;0.03969;0.10136;145.8867;168
11;16;0.12898;0.20296;0.16321;0;471.0444;194
11;16;0.22499;-0.01957;0.09644;-0.08719;1756.0143;219
11;16;0.10959;0.02198;0.05052;0.10525;197.75095;239
11;16;0.09406;0.03003;0.03967;0.10322;141.90215;258
11;16;0.09556;-0.09554;-0.23641;0;474.5669;259
11;16;-0.02065;0.00634;-0.05637;0;102.0951;305
11;16;-0.01632;0.0092;-0.05256;0;102.138;321
11;16;0.09348;-0.09624;-0.2379;0;474.5564;323
11;16;-0.29159;-0.09954;-0.19142;0;611.5069;329
11;16;0.12244;-0.04651;0.19059;0.00839;1479.1765;333
11;16;-0.02113;0.00344;-0.06117;0;102.0516;362
11;16;0.09968;-0.0937;-0.23358;0;474.5945;387
11;16;0.23632;-0.01304;0.0626;-0.03404;1521.315;413
11;16;0.13363;0.20349;0.16789;0;471.05235;425
11;16;0.07571;0.02511;0.02242;0.09525;134.9479;427
11;16;-0.29487;-0.1014;-0.20363;0;612.479;472
11;16;0.1265;0.20301;0.15961;0;471.04515;490
11;16;-0.01923;0.0034;-0.06168;0;102.051;500
11;16;-0.28521;-0.11998;-0.18008;0;612.2003;527
11;16;0.05126;-0.0178;0.02095;0.16898;492.1983;534
11;16;0.23901;-0.01954;0.09643;-0.05623;1703.55035;536
11;16;0.13959;0.20652;0.16607;0;471.0978;554
11;16;0.09782;0.03177;0.04039;0.10944;149.83495;605
11;16;0;0;1;0;5501;630
11;16;0.09956;-0.0937;-0.23367;0;474.5945;637
11;16;0.09171;-0.09626;-0.23933;0;474.5561;644
11;16;0;-1;0;0;4400;658
11;16;0.02245;0.01676;-0.0906;0.09178;308.8747;676
11;16;-0.28589;-0.09859;-0.17138;0;611.52115;691
11;16;0.09971;-0.09384;-0.23352;0;474.5924;705
11;16;-0.01474;0.00647;-0.05752;0;102.09705;747
11;16;0.09969;-0.0939;-0.23352;0;474.5915;764
11;16;0.13532;0.20605;0.16169;0;471.09075;792
11;16;-1;0;0;0;4500;794
11;16;0.09852;-0.09447;-0.23431;0;474.58295;812
11;16;0.13262;0.20572;0.15907;0;471.0858;816
11;16;-0.10624;0.01068;-0.05141;0.27119;787.09235;823
11;16;-0.02175;0.0508;-0.0269;0.03084;236.2994;826
11;16;-0.31923;-0.1638;-0.31923;0;611.543;850
11;16;-0.06028;0.00197;-0.00888;0.04317;286.382;895
11;16;0.08692;0.02839;0.03473;0.09786;132.95795;903
11;16;-0.25362;0.01548;-0.0829;-0.24442;1113.8985;908
11;17;-0.10659;0.01076;-0.05186;0.28835;822.83615;24
11;17;-0.31271;-0.13028;-0.20178;0;667.0458;46
11;17;-0.0165;0.00877;-0.05284;0;101.13155;49
11;17;-0.31538;-0.11552;-0.20332;0;667.2672;51
11;17;0.10962;0.02194;0.05084;0.10519;179.75125;53
11;17;0.13423;0.20479;0.16446;0;471.07185;61
11;17;0.13444;0.20489;0.16441;0;471.07335;82
11;17;-0.02169;0.05081;-0.02687;0.03107;178.2961;145
11;17;0.07578;0.02509;0.02269;0.0953;134.94685;156
11;17;0.13436;0.20488;0.16435;0;471.0732;208
11;17;0;0;1;0;5501;245
11;17;-0.31993;-0.14464;-0.2339;0;666.8304;280
11;17;0.09411;0.03;0.03997;0.10322;142.9017;285
11;17;-0.01253;0.0081;-0.0549;0;101.1215;298
11;17;-0.06153;0.00211;-0.00964;0.04312;280.38485;331
11;17;-0.25379;0.01554;-0.08363;-0.24427;1135.89715;342
11;17;-0.02067;0.00378;-0.06032;0;101.0567;366
11;17;0;-1;0;0;4400;375
11;17;0.13438;0.20481;0.16461;0;471.07215;380
11;17;-0.01903;0.00377;-0.06071;0;101.05655;398
11;17;0.09405;0.02711;0.03999;0.10135;146.8864;408
11;17;-0.32332;-0.12133;-0.23354;0;667.18005;442
11;17;-0.01464;0.00898;-0.05293;0;101.1347;478
11;17;0.08949;0.03;0.03648;0.10087;135.93695;480
11;17;0.12207;-0.04656;0.19096;0.00793;1357.18265;484
11;17;-1;0;0;0;4500;497
11;17;0.13449;0.20485;0.16461;0;471.07275;542
11;17;0.238;-0.01947;0.09647;-0.05718;1651.56565;589
11;17;0.13412;0.20478;0.16432;0;471.0717;599
11;17;0.21406;0.02191;-0.11873;0.11545;618.5969;623
11;17;-0.3228;-0.12;-0.23105;0;667.2;638
11;17;0.23576;-0.013;0.06251;-0.0348;1487.327;652
11;17;0.08721;0.02725;0.03541;0.09714;134.95165;686
11;17;-0.02027;0.00628;-0.05618;0;101.0942;704
11;17;-0.33773;-0.16314;-0.30443;0;666.5529;719
11;17;0.05135;-0.01783;0.02113;0.16919;439.1947;723
11;17;-0.33737;-0.16793;-0.30566;0;667.48105;731
11;17;-0.32024;-0.11778;-0.22114;0;667.2333;818
11;17;0.22525;-0.01963;0.09715;-0.08797;1707.0251;832
11;17;-0.11092;0.01112;-0.05519;-0.14305;537.31255;892
11;17;0.13457;0.2049;0.16455;0;471.0735;893
11;18;-0.19395;-0.12251;-0.25998;0;473.16235;10
11;18;-0.29845;-0.09719;-0.20352;0;618.54215;21
11;18;0.09971;-0.09254;-0.23294;0;472.6119;30
11;18;0.0997;-0.09268;-0.23291;0;472.6098;63
11;18;-0.08788;-0.11347;-0.09834;0;244.29795;67
11;18;0;-1;0;0;4400;69
11;18;0.06204;0.02612;0.02689;0.07285;88.29905;88
11;18;-0.14472;0.02158;-0.06723;-0.23268;633.8139;91
11;18;0.09896;-0.09304;-0.23341;0;472.6044;92
11;18;-0.29773;-0.09569;-0.2003;0;618.56465;114
11;18;-0.01229;0.01084;-0.05028;0;101.1626;126
11;18;0.22741;-0.01822;0.09813;-0.08523;1806.00515;130
11;18;-0.07267;0.00497;-0.04324;-0.08308;228.32075;143
11;18;-0.08571;-0.11294;-0.09606;0;244.3059;190
11;18;-0.10507;0.01083;-0.05079;0.28678;816.86075;192
11;18;0.09971;-0.09264;-0.23291;0;472.6104;212
11;18;-0.15664;0.02318;-0.06894;-0.24647;677.04475;217
11;18;0.12168;0.01818;0.05814;0.11266;215.5828;241
11;18;-0.02635;0.05221;-0.03023;0.02943;157.3417;246
11;18;-0.34563;-0.18821;-0.34563;0;666.17685;266
11;18;0.099;-0.09265;-0.23349;0;472.61025;269
11;18;-0.06165;0.002;-0.00963;0.04299;279.38515;278
11;18;-0.07128;0.00333;-0.03934;-0.21398;583.25965;325
11;18;-0.02088;0;-0.06662;0;101;363
11;18;0.09964;-0.09254;-0.23299;0;472.6119;364
11;18;-0.29767;-0.09562;-0.20003;0;618.5657;424
11;18;-0.12776;0.02138;-0.06232;-0.23562;626.855;445
11;18;0;0;1;0;5501;451
11;18;-0.30885;-0.12656;-0.18783;0;666.1016;462
11;18;0.07566;0.02329;0.02616;0.08941;125.0082;476
11;18;-1;0;0;0;4500;508
11;18;0.23757;-0.012;0.06326;-0.03285;1557.31275;521
11;18;-0.01316;0.00613;-0.05805;0;101.09195;596
11;18;-0.31717;-0.14502;-0.22587;0;665.8247;639
11;18;0.12158;-0.04634;0.19063;0.00755;1396.19165;647
11;18;-0.28809;-0.0947;-0.16673;0;618.5795;649
11;18;0.09541;-0.09392;-0.23604;0;472.5912;748
11;18;-0.19931;-0.13233;-0.25617;0;473.01505;763
11;18;0.1011;0.02536;0.044;0.10688;163.7772;772
11;18;-0.32352;-0.16337;-0.32352;0;618.54945;780
11;18;-0.29393;-0.09369;-0.18624;0;618.59465;834
11;18;-0.02345;0.00122;-0.06396;0;101.0183;874
11;18;-0.0881;-0.11476;-0.10213;0;244.2786;879
11;18;-0.02149;0;-0.06648;0;101;926
11;18;0.09449;0.02658;0.03947;0.10369;151.84335;931
11;18;0.097;-0.09373;-0.23481;0;472.59405;934
11;18;0.0955;-0.09425;-0.23588;0;472.58625;935
11;19;-0.12791;0.0202;-0.06245;-0.23573;623.83895;5
11;19;-0.0125;0.01067;-0.05086;0;102.16005;34
11;19;-0.24875;-0.09781;-0.13579;0;545.53285;42
11;19;-0.01338;0.00593;-0.05868;0;102.08895;136
11;19;-0.10539;0.01035;-0.05085;0.28262;808.91595;148
11;19;0;-0.09231;-0.26265;0;401.61535;159
11;19;-0.09575;-0.12184;-0.11244;0;256.1724;170
11;19;-0.09046;-0.11789;-0.09929;0;256.23165;198
11;19;-0.09465;-0.11891;-0.10367;0;256.21635;242
11;19;-0.25929;-0.05449;-0.14962;0;546.18265;249
11;19;-0.10864;0.01075;-0.0535;-0.14614;401.35335;254
11;19;-0.28108;-0.16475;-0.28108;0;545.52875;270
11;19;0.15237;-0.07701;-0.19337;0;470.84485;276
11;19;-0.09527;-0.11978;-0.10638;0;256.2033;279
11;19;-0.10576;-0.09895;-0.28123;0;464.51575;320
11;19;0.06193;0.02597;0.02657;0.07232;87.30475;343
11;19;0.07515;0.0228;0.02547;0.08819;123.01915;360
11;19;0.10207;-0.07498;-0.23436;0;470.8753;430
11;19;-1;0;0;0;4500;440
11;19;-0.09975;0.01432;-0.05076;-0.15981;431.61195;466
11;19;0.14997;0.22432;0.18783;0;518.3648;509
11;19;0.08479;-0.09146;-0.19468;0;401.6281;513
11;19;-0.07449;0.00517;-0.044;-0.08436;232.34295;514
11;19;-0.02164;0;-0.06678;0;102;522
11;19;0.14827;0.22759;0.17459;0;518.41385;537
11;19;-0.14481;0.02034;-0.06733;-0.23128;627.7743;552
11;19;0.15819;0.22847;0.18538;0;518.42705;566
11;19;-0.20396;-0.09414;-0.25962;0;464.5879;575
11;19;0.15476;0.22631;0.18783;0;518.39465;601
11;19;-0.15663;0.02195;-0.06899;-0.24475;671.0005;632
11;19;-0.02732;0.05172;-0.0309;0.03036;156.3204;634
11;19;0.10125;0.02535;0.04378;0.10587;161.7922;654
11;19;-0.26039;-0.05578;-0.15407;0;546.1633;680
11;19;0;-1;0;0;4400;694
11;19;0.12229;0.0185;0.05823;0.11139;214.60665;712
11;19;0.15031;-0.07993;-0.19427;0;470.80105;742
11;19;0;-0.14403;-0.2984;0;470.83955;743
11;19;0;0;1;0;5501;768
11;19;0.14959;-0.0807;-0.19465;0;470.7895;769
11;19;-0.02103;0;-0.06692;0;102;806
11;19;-0.24809;-0.09893;-0.24809;0;464.51605;809
11;19;0.15466;-0.06938;-0.19353;0;470.9593;819
11;19;0.09385;0.02463;0.03919;0.10028;149.86525;858
11;19;-0.25395;-0.0559;-0.13205;0;546.1615;861
11;19;-0.04273;0.03766;-0.04209;0.01311;156.36825;916
11;19;-0.24783;-0.06526;-0.11591;0;546.0211;889
11;19;0.15057;-0.06896;-0.19693;0;470.9656;897
11;19;-0.02372;0.00099;-0.06462;0;102.01485;909
11;20;-0.31148;-0.04651;-0.16545;0;659.30235;20
11;20;0.14075;-0.06833;-0.15496;0;400.97505;43
11;20;0.1012;0.02536;0.0435;0.10568;160.7952;48
11;20;0.12808;0.19102;0.16302;0;442.8653;98
11;20;0.06412;-0.02626;-0.08679;0;203.6061;105
11;20;-0.31227;-0.04673;-0.16828;0;659.29905;106
11;20;0.01593;0.24373;0.15089;0;669.65595;119
11;20;0.0731;-0.03267;-0.07789;0;203.50995;121
11;20;-0.12112;0.02128;-0.05783;-0.2219;593.6477;134
11;20;0;-0.09429;-0.29708;0;450.58565;160
11;20;-0.29455;-0.06629;-0.1176;0;659.00565;162
11;20;0.13122;0.19571;0.15177;0;442.93565;163
11;20;-0.10342;0.0671;-0.10342;0;338.0065;167
11;20;0.1223;0.0185;0.05795;0.11114;265.6104;179
11;20;-0.25365;-0.09847;-0.13177;0;560.52295;186
11;20;-0.18163;0.07864;-0.17914;0;502.1796;196
11;20;-0.01623;0.16858;0.08826;0;501.5287;197
11;20;-0.33115;-0.07694;-0.24853;0;658.8459;205
11;20;0;0.18064;0.10371;0;501.7096;210
11;20;0.0139;-0.01542;-0.04495;0.06187;193.84065;274
11;20;0.07426;-0.02861;-0.07801;0;203.57085;291
11;20;-0.3028;-0.04967;-0.13734;0;659.25495;371
11;20;0;-1;0;0;4400;405
11;20;-0.1184;0.05618;-0.1184;0;337.8427;414
11;20;0;0.25294;0.03843;0;626.7941;421
11;20;0;0;1;0;5501;432
11;20;0.06977;-0.02568;-0.08239;0;203.6148;444
11;20;-0.0961;-0.12241;-0.11226;0;258.16385;447
11;20;-0.30934;-0.0469;-0.15831;0;659.2965;448
11;20;0.11185;0.24927;0.20557;0;626.73905;452
11;20;0.10523;0.26755;0.13554;0;627.01325;469
11;20;-0.10538;0.01036;-0.05065;0.27833;799.98045;491
11;20;-0.09132;-0.11874;-0.10009;0;258.2189;540
11;20;0.13453;0.19367;0.16314;0;442.90505;574
11;20;-0.09563;-0.11979;-0.10458;0;258.20315;598
11;20;0.04454;-0.02861;-0.10192;0;203.57085;626
11;20;-0.09664;-0.12071;-0.10759;0;258.18935;648
11;20;0.13036;0.26486;0.17932;0;626.9729;668
11;20;-0.26616;-0.16651;-0.26616;0;520.50235;717
11;20;0.13908;0.19656;0.15982;0;442.9484;733
11;20;0.07016;-0.02577;-0.08206;0;203.61345;735
11;20;0.07516;0.02281;0.02528;0.0881;123.02065;740
11;20;-0.10352;-0.08843;-0.27451;0;450.67355;745
11;20;0;-0.14881;-0.28283;0;450.76785;759
11;20;0.06193;0.02597;0.02641;0.07227;87.3055;767
11;20;0.08671;-0.0981;-0.19064;0;400.5285;783
11;20;0.12279;0.26726;0.16085;0;627.0089;833
11;20;-0.3156;-0.16631;-0.24126;0;658.50535;839
11;20;0.10054;0.02848;0.04294;0.10743;155.81575;866
11;20;0.14156;-0.06738;-0.15456;0;400.9893;867
11;20;-0.12622;0.04597;-0.13386;0;337.68955;891
11;20;0.07257;-0.02633;-0.07998;0;203.60505;907
11;20;0.10618;0.03058;0.04459;0.11557;166.72515;918
11;20;-0.28309;-0.09524;-0.28309;0;523.5714;924
11;20;-0.12622;0.04596;-0.13387;0;337.6894;938
11;21;-0.30778;-0.03232;-0.13986;0;662.5152;3
11;21;0.10773;0.18409;0.15004;0;436.76135;16
11;21;-0.08967;-0.11733;-0.10039;0;253.24005;26
11;21;0;0.16727;0.09725;0;465.50905;55
11;21;0;-0.15392;-0.28933;0;461.6912;58
11;21;0;-0.08932;-0.28415;0;430.6602;60
11;21;0;0;1;0;5501;66
11;21;-0.09219;-0.11828;-0.10398;0;253.2258;79
11;21;0.10391;0.18911;0.12803;0;436.83665;83
11;21;-0.30512;-0.03294;-0.13104;0;662.5059;110
11;21;0.07144;-0.02473;-0.08059;0;202.62905;117
11;21;0.08483;-0.0998;-0.19231;0;401.503;123
11;21;-0.12246;0.04901;-0.12922;0;337.73515;166
11;21;0.12461;0.18747;0.16218;0;436.81205;188
11;21;0;-1;0;0;4400;189
11;21;-0.16161;0.07867;-0.16161;0;466.18005;191
11;21;0.13621;-0.07081;-0.15857;0;401.93785;193
11;21;0.09809;0.18441;0.13562;0;436.76615;222
11;21;0.04346;-0.02892;-0.10201;0;202.5662;231
11;21;0.11199;0.248;0.20668;0;624.72;236
11;21;-0.29619;-0.06778;-0.11836;0;662.9833;237
11;21;0.01389;-0.01543;-0.04501;0.06148;193.84635;243
11;21;0;-0.09574;-0.30454;0;461.5639;294
11;21;0.12229;0.0185;0.05809;0.11206;214.5966;306
11;21;0.12115;0.19355;0.13711;0;436.90325;310
11;21;-0.25169;-0.02917;-0.13157;0;530.56245;314
11;21;-0.05195;0.0433;-0.04529;0.0071;192.543;322
11;21;0.0126;0.24183;0.1495;0;667.62745;338
11;21;0.06759;0.01178;-0.06026;0.03898;182.592;348
